hap_id	gene	retained_donor	annotated_sequence_copies	typing_common_methods_eligible	typing_exclusion_reasons	strict_structural_screen_eligible	all_classical_matched_comparison_eligible	source_type	panel_flags
KPanRef-076-M#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DRB4	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-M#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#1	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DRB1	1	1	0	no_current_exact_cds_match	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-076-P#2	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-076-P#2	HLA-DRB5	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-077#1	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DRB4	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DRB1	1	1	0	no_current_exact_cds_match	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-077#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-078#1	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DRB3	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-078#2	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DRB3	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-078#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source
KPanRef-079#1	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DRB4	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-079#2	HLA-A	1	1	0	cds_completeness_or_abnormality;no_current_exact_cds_match	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DRB1	1	1	0	no_current_exact_cds_match	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DRB3	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-079#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
KPanRef-080#1	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DRB4	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-A	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-B	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-C	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DRB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DQA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DQB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DPA1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DPB1	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DRB4	1	1	1		0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
KPanRef-080#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	clipped_graph_paths	upstream_clipped_graph_source;DR_DQ_candidate_novel_annotation
NA18505#1	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DRB3	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18505#2	HLA-A	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-B	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-C	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
NA18505#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
NA18505#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
NA18505#2	HLA-DRB5	1	1	1		1	1	assembly_or_reference	
NA18508#1	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DRB3	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DRB3	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18508#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18522#1	HLA-A	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-B	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-C	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DRB3	1	1	1		1	1	assembly_or_reference	
NA18522#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
NA18522#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
NA18522#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18522#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
NA18522#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
